Customer_ID,Gender,Age,L_O_S,Tariff,Handset,Peak_calls,Peak_mins,OffPeak_calls,OffPeak_mins,Weekend_calls,Weekend_mins,International_mins,Nat_call_cost
K112080,0,28,29.966667,CAT 200,S50,48.0,113.5,3.3333333333333335,69.89999983333333,3.3333333333333335,7.0,41.13308766666667,0.0
K112090,0,26,39.266667,CAT 200,ASAD170,142.83333333333334,246.89999999999998,2.1666666666666665,5.95,1.6666666666666667,6.333333333333333,30.882057000000003,5.166666666666667
K112100,1,27,14.2,CAT 200,S80,203.0,350.99999999999994,0.16666666666666666,23.05,1.5,2.9166665,53.37845066666667,16.333333333333332
K112110,0,39,47.233333,CAT 200,ASAD170,261.6666666666667,418.0,21.833333333333332,69.49999999999999,0.8333333333333334,7.838791833333333,76.05801366666667,26.833333333333332
K112130,0,28,22.966667,CAT 200,ASAD170,64.0,132.20000000000002,19.5,47.199999999999996,0.5,2.6999999999999997,49.59180916666666,0.0
K112150,1,32,28.5,CAT 200,S50,143.66666666666666,296.8000001666667,27.5,59.699999833333344,1.0,4.333333333333333,116.33133633333334,14.166666666666666
K112160,0,33,27.366667,CAT 200,ASAD170,77.33333333333333,182.70000000000002,35.5,109.10000000000001,0.0,0.0,50.742875500000004,7.0
K112170,1,41,48.433333,CAT 200,ASAD170,140.83333333333334,225.10000016666666,0.16666666666666666,8.25,5.166666666666667,8.399999833333334,31.28087066666667,3.6666666666666665
K112200,0,32,45.3,CAT 200,S50,57.0,134.4,21.666666666666668,53.299999833333324,1.5,3.0,52.1738895,0.0
K112210,0,45,41.666667,CAT 200,ASAD170,72.66666666666667,142.4,4.333333333333333,50.1,1.5,3.0,54.408573499999996,0.0
K112220,0,66,36.266667,CAT 200,S80,74.83333333333333,129.5,43.333333333333336,68.14999999999999,0.5,2.0,63.767300166666665,0.0
K112230,0,46,32.433333,CAT 200,ASAD170,71.0,147.0,10.666666666666666,39.4,4.666666666666667,8.499999999999998,34.085046,0.0
K112240,0,28,29.066667,CAT 200,ASAD170,113.33333333333333,234.19999999999996,14.833333333333334,51.60000016666667,4.0,18.7,96.78038716666667,8.666666666666666
K112250,1,34,23.2,CAT 200,ASAD170,167.33333333333334,305.79999983333335,6.666666666666667,10.5,0.3333333333333333,4.416666666666667,71.47612683333334,11.5
K112270,1,43,35.533333,CAT 200,S50,92.5,191.39999983333334,0.16666666666666666,5.1000000000000005,3.8333333333333335,6.666666666666667,53.379061500000006,0.0
K112290,0,34,43.2,CAT 200,S80,113.0,180.69999999999996,4.0,46.15,4.5,8.899999833333332,76.9380165,2.6666666666666665
K112300,1,45,40.1,CAT 200,S80,82.0,169.5,76.83333333333333,140.5,0.0,0.0,31.423467666666664,8.0
K112310,0,49,51.433333,CAT 200,S80,287.5,442.3,43.666666666666664,70.25,4.5,13.200000000000001,57.64011933333334,29.5
K112320,0,32,52.8,CAT 200,S80,86.66666666666667,150.09999983333333,1.1666666666666667,6.9000001666666675,11.333333333333334,23.40000016666667,33.24976733333333,0.0
K112330,0,34,55.7,CAT 200,ASAD170,79.33333333333333,164.1,11.333333333333334,66.95,2.6666666666666665,8.6,38.0036175,2.8333333333333335
K112340,0,35,17.233333,CAT 200,ASAD170,81.0,124.8,45.166666666666664,77.85000000000001,12.166666666666666,19.099999999999998,41.165874333333335,1.1666666666666667
K112350,0,26,21.233333,CAT 200,S80,82.0,160.6,23.5,88.29999983333333,2.3333333333333335,7.666666666666667,71.80680483333333,4.0
K112360,1,33,37.066667,CAT 200,ASAD170,143.0,228.59999983333333,25.166666666666668,85.80000000000001,0.16666666666666666,0.5,81.05451633333334,9.5
K112370,0,41,54.966667,CAT 200,S50,88.16666666666667,144.60000016666666,2.3333333333333335,5.5,15.0,25.166666666666668,55.811631166666665,0.0
K112380,0,27,27.933333,CAT 200,ASAD170,97.66666666666667,202.50000000000003,8.833333333333334,36.800000000000004,5.666666666666667,13.166666666666666,35.268669499999994,4.333333333333333
K112390,1,46,48.3,CAT 200,ASAD170,88.16666666666667,152.80000016666668,8.833333333333334,75.25,3.5,7.5999998333333325,72.26321883333334,2.5
K112400,1,39,38.666667,CAT 200,S50,105.83333333333333,219.29999999999998,2.3333333333333335,8.05,0.5,9.4,62.90596916666667,3.0
K112410,1,29,34.5,CAT 200,S80,114.0,208.1,9.0,61.200000166666676,1.6666666666666667,4.499999999999999,38.01175383333334,6.166666666666667
K112430,0,40,28.566667,CAT 200,S50,101.0,184.39999983333334,43.5,74.89999983333333,0.0,0.0,50.629405166666665,4.833333333333333
K112440,0,54,45.2,CAT 200,S80,71.83333333333333,148.79999983333332,3.5,34.34999966666667,3.5,6.200000166666666,36.1560795,0.0
K112450,0,53,16.5,CAT 200,S80,52.666666666666664,109.09999983333334,58.833333333333336,88.55000016666668,0.5,3.3000000000000003,40.965540499999996,0.0
K112460,0,48,27.466667,CAT 200,ASAD170,88.5,145.1,21.166666666666668,37.35,4.0,16.833333333333332,39.87720233333334,0.0
K112470,0,31,14.833333,CAT 200,ASAD170,113.66666666666667,177.0,4.0,63.25000016666667,0.3333333333333333,9.700000000000001,31.783095,3.8333333333333335
K112490,0,65,40.9,CAT 200,ASAD170,74.33333333333333,113.70000016666665,17.333333333333332,84.20000016666667,0.5,4.25,39.73623849999999,0.0
K112500,0,33,56.666667,CAT 200,S80,94.5,196.09999983333333,23.166666666666668,45.699999999999996,0.0,0.0,67.26555016666667,4.0
K112510,1,32,36.133333,CAT 200,S80,161.33333333333334,243.6,2.5,7.0,1.3333333333333333,4.9,42.41863416666667,5.0
K112520,0,44,15.166667,CAT 200,S50,95.0,197.1,18.5,87.8,0.0,0.0,70.134598,7.0
K112530,0,46,20.8,CAT 200,S80,79.5,138.0,4.833333333333333,44.300000000000004,1.1666666666666667,3.6666666666666665,51.5681645,0.0
K112540,0,32,10.533333,CAT 200,S50,114.0,236.5,42.666666666666664,88.39999999999999,0.0,0.0,54.206311,10.5
K112550,1,29,28.7,CAT 200,S80,100.5,160.9,45.333333333333336,104.89999999999999,1.8333333333333333,4.1,65.78024866666667,5.166666666666667
K112570,0,42,43.966667,CAT 200,S50,47.833333333333336,136.20000016666665,11.0,23.84999983333333,4.333333333333333,18.200000166666666,35.844223666666664,0.0
K112590,1,30,30.133333,CAT 200,S80,74.66666666666667,174.89999999999998,4.333333333333333,13.799999833333331,2.3333333333333335,13.6,55.759157666666674,0.0
K112600,1,32,49.7,CAT 200,S50,136.5,223.59999983333333,21.0,51.5,1.1666666666666667,4.2,40.378572,6.666666666666667
K112610,1,60,16.533333,CAT 200,S50,136.66666666666666,283.60000016666663,4.333333333333333,87.25,3.3333333333333335,5.8,54.69540066666667,15.0
K112620,0,28,30.733333,CAT 200,S50,95.83333333333333,199.1,3.5,85.45,2.1666666666666665,7.400000000000001,47.785153666666666,7.333333333333333
K112640,1,30,56.0,CAT 200,S80,187.66666666666666,292.0,32.333333333333336,76.19999983333334,1.5,4.8999999999999995,121.39453583333334,14.833333333333334
K112650,0,45,50.033333,CAT 200,S50,136.33333333333334,283.0,10.333333333333334,46.44999983333333,6.166666666666667,14.333333333333336,41.02458633333333,12.5
K112660,0,55,40.8,CAT 200,ASAD170,183.0,299.59999999999997,2.0,21.2,0.5,5.916666666666667,75.577096,11.666666666666666
K112670,1,41,51.866667,CAT 200,S80,118.0,189.0,1.1666666666666667,11.549999833333333,0.0,0.0,35.109024833333336,0.0
K112680,0,40,12.7,CAT 200,S50,102.83333333333333,213.70000000000002,16.0,50.550000000000004,0.0,0.0,85.63574783333333,5.333333333333333
K112700,0,36,29.566667,CAT 200,S80,95.5,270.90000000000003,19.5,73.09999999999998,0.8333333333333334,3.0228039999999994,96.33668983333335,12.666666666666666
K112710,1,27,26.633333,CAT 200,S80,97.83333333333333,203.59999983333333,5.833333333333333,39.199999999999996,2.3333333333333335,8.900000166666667,63.025104,4.166666666666667
K112730,1,37,26.766667,CAT 200,ASAD90,230.0,354.09999983333336,28.166666666666668,53.45000016666666,1.6666666666666667,3.4999999999999996,118.8680595,19.166666666666668
K112740,1,35,36.5,CAT 200,ASAD90,78.0,130.7,16.0,107.55,1.3333333333333333,4.0,50.36077266666666,2.6666666666666665
K112750,1,27,30.233333,CAT 200,S50,258.6666666666667,448.70000000000005,5.166666666666667,44.54999983333334,0.8333333333333334,1.1029365,120.54101266666665,27.5
K112760,1,48,20.033333,CAT 200,S50,121.5,283.40000000000003,10.5,28.150000000000002,8.833333333333334,13.916666666666666,56.75522316666667,11.166666666666666
K112770,0,30,36.3,CAT 200,ASAD170,185.66666666666666,322.3,26.666666666666668,56.300000000000004,1.1666666666666667,14.5,80.42604166666666,17.166666666666668
K112780,0,26,32.466667,CAT 200,ASAD170,177.5,414.2000001666666,1.3333333333333333,18.399999833333336,4.166666666666667,7.799999833333334,86.36003799999999,22.666666666666668
K112790,1,42,40.766667,CAT 200,ASAD170,178.66666666666666,275.2,16.833333333333332,37.59999983333333,1.8333333333333333,5.099999833333334,73.19509966666668,10.5
K112810,1,37,46.866667,CAT 200,S80,130.5,208.9,73.66666666666667,130.95000000000002,2.1666666666666665,4.5,57.395169666666675,11.0
K112820,1,29,16.633333,CAT 200,S80,83.66666666666667,195.1,13.0,62.75000033333333,0.0,0.0,81.69143983333333,4.833333333333333
K112830,1,27,13.766667,CAT 200,S80,109.0,226.79999999999998,1.3333333333333333,5.450000333333333,5.0,9.7,73.4836275,3.6666666666666665
K112840,1,52,9.533333,CAT 200,ASAD90,69.66666666666667,197.4,28.833333333333332,62.400000000000006,9.0,14.750000166666666,77.1551945,5.833333333333333
K112850,0,31,56.166667,CAT 200,S50,63.833333333333336,133.1,10.833333333333334,40.900000000000006,1.1666666666666667,3.1666666666666665,34.2597,0.0
K112870,1,36,47.433333,CAT 200,S80,114.66666666666667,238.90000016666667,28.833333333333332,72.24999966666667,0.3333333333333333,5.833333333333333,39.47688983333333,9.833333333333334
K112880,0,29,24.333333,CAT 200,S80,146.83333333333334,255.10000000000002,14.666666666666666,84.0,2.6666666666666665,9.1,32.27624983333333,12.333333333333334
K112890,1,35,20.2,CAT 200,S50,84.5,130.2,12.833333333333334,49.70000000000001,3.3333333333333335,6.333333333333333,35.197024666666664,0.0
K112900,0,26,33.866667,CAT 200,S80,106.83333333333333,185.5,58.5,100.70000016666665,1.5,5.200000166666667,89.06869033333332,7.0
K112910,0,39,11.533333,CAT 200,ASAD170,113.5,236.4,6.0,75.05,2.6666666666666665,7.8,49.35333933333333,10.0
K112930,1,42,36.233333,CAT 200,S50,129.5,301.5,17.666666666666668,30.749999833333337,3.1666666666666665,13.999999999999998,64.0095325,13.166666666666666
K112940,0,32,33.966667,CAT 200,S80,80.5,167.89999983333334,0.0,0.0,1.3333333333333333,14.5,55.69490516666667,0.0
K112960,1,40,44.1,CAT 200,ASAD170,109.5,175.29999999999998,3.5,9.3,1.6666666666666667,7.199999999999999,39.72406683333333,0.0
K112980,0,46,27.133333,CAT 200,S80,78.66666666666667,133.00000000000003,7.166666666666667,27.95000016666667,4.166666666666667,12.899999666666668,44.60662583333334,0.0
K112990,0,38,47.833333,CAT 200,ASAD170,71.66666666666667,166.80000016666668,43.5,70.44999983333332,0.6666666666666666,12.311006166666667,48.225311999999995,4.0
K113000,1,66,15.1,CAT 200,S50,48.833333333333336,101.79999983333333,30.166666666666668,65.75,6.166666666666667,15.416666666666666,31.216761166666668,0.0
K113010,1,48,35.266667,CAT 200,S50,108.5,188.6,0.16666666666666666,26.849999999999998,1.5,4.6000000000000005,39.49170616666667,1.1666666666666667
K113020,1,29,28.166667,CAT 200,S50,79.66666666666667,166.19999983333335,13.666666666666666,51.400000166666665,2.6666666666666665,8.0,62.37209683333333,1.6666666666666667
K113030,1,28,46.5,CAT 200,ASAD170,150.5,261.40000016666664,10.5,36.24999999999999,1.3333333333333333,3.4000001666666666,86.90052133333332,8.833333333333334
K113040,1,57,55.166667,CAT 200,S80,172.66666666666666,276.40000000000003,23.0,38.199999999999996,2.8333333333333335,7.249999833333333,86.72652766666668,10.666666666666666
K113050,0,38,29.033333,CAT 200,ASAD170,48.833333333333336,101.89999999999999,42.833333333333336,87.14999999999999,2.8333333333333335,8.3,46.52815183333333,0.0
K113060,1,32,20.333333,CAT 200,ASAD170,135.5,314.59999983333336,44.5,93.59999983333334,0.5,3.1,86.7220785,18.333333333333332
K113070,1,32,10.266667,CAT 200,S80,249.0,407.0,1.8333333333333333,12.050000000000002,2.1666666666666665,11.083333333333334,96.74475383333333,22.0
K113080,1,42,56.266667,CAT 200,S80,141.83333333333334,218.4,36.833333333333336,93.10000000000001,7.833333333333333,16.1,69.11363216666666,10.166666666666666
K113090,1,53,21.933333,CAT 200,S80,72.83333333333333,126.60000016666665,24.333333333333332,47.5,0.5,9.1,57.229047666666666,0.0
K113100,0,35,21.833333,CAT 200,S50,44.666666666666664,126.5,22.166666666666668,45.15,4.166666666666667,7.333333333333333,55.35663300000001,0.0
K113110,0,38,31.733333,CAT 200,ASAD90,85.5,148.69999983333335,1.1666666666666667,19.800000166666667,3.6666666666666665,8.333333333333332,34.880856666666666,0.0
K113120,1,41,20.833333,CAT 200,ASAD90,111.16666666666667,181.80000016666668,24.5,90.5,5.0,8.0,62.062089166666674,6.166666666666667
K113130,0,33,40.1,CAT 200,S80,84.33333333333333,146.59999983333333,19.166666666666668,49.80000016666667,0.3333333333333333,2.5,31.497458500000004,0.0
K113140,0,38,19.666667,CAT 200,ASAD170,40.833333333333336,116.0,7.333333333333333,52.1,13.0,23.799999833333334,31.525315833333337,0.0
K113150,1,29,50.966667,CAT 200,S80,72.66666666666667,132.3,43.166666666666664,90.90000016666666,0.16666666666666666,3.9,43.84459566666667,1.6666666666666667
K113170,1,35,40.933333,CAT 200,ASAD170,44.333333333333336,92.60000000000001,1.8333333333333333,77.45000016666667,0.8333333333333334,11.592190666666667,36.269509166666666,0.0
K113180,1,32,20.6,CAT 200,S50,112.83333333333333,196.29999999999998,7.0,12.649999999999999,5.333333333333333,11.9,47.284310500000004,1.5
K113200,0,35,39.1,CAT 200,S50,82.16666666666667,190.5,28.833333333333332,78.45,10.5,16.7,63.508502666666665,6.833333333333333
K113210,0,30,52.933333,CAT 200,S80,123.0,256.7999998333333,21.833333333333332,83.5,0.16666666666666666,8.1,86.09829833333333,12.5
K113220,1,66,46.166667,CAT 200,ASAD170,130.16666666666666,208.60000016666672,4.666666666666667,32.250000166666666,0.3333333333333333,5.8999999999999995,78.5050075,3.8333333333333335
K113230,1,37,22.633333,CAT 200,S50,102.66666666666667,214.39999999999998,0.16666666666666666,11.700000000000001,5.666666666666667,10.799999833333333,70.43738766666667,3.0
K113240,1,31,52.4,CAT 200,S50,135.5,235.79999999999998,2.5,24.7,1.8333333333333333,9.9,74.6790715,6.0
K113260,1,53,23.9,CAT 200,ASAD170,78.33333333333333,153.0,0.6666666666666666,37.4,2.3333333333333335,6.166666666666667,53.10197483333334,0.0
K113270,0,30,33.433333,CAT 200,S80,44.333333333333336,92.7,7.0,88.35000033333334,1.0,2.1999999999999997,56.75744699999999,0.0
K113280,1,34,27.0,CAT 200,S80,149.33333333333334,239.30000000000004,3.0,6.849999999999999,0.5,1.5,78.83639966666665,4.0
K113290,0,52,16.433333,CAT 200,S80,99.5,207.99999999999997,0.0,0.0,2.3333333333333335,5.3,87.82412616666666,5.333333333333333
K113300,1,33,40.266667,CAT 200,ASAD170,113.83333333333333,222.5,4.5,9.649999833333334,8.666666666666666,16.1,54.50332650000001,4.166666666666667
K113310,0,35,11.433333,CAT 200,S50,128.0,222.79999999999995,6.166666666666667,25.15000016666666,7.5,29.416667,75.68402483333334,6.5
K113320,0,42,19.2,CAT 200,ASAD170,75.66666666666667,158.09999983333336,53.5,105.0,1.0,12.599999833333333,88.684748,5.333333333333333
K113330,0,33,36.0,CAT 200,S50,77.66666666666667,122.89999999999999,15.5,79.80000016666666,0.16666666666666666,5.0,45.51057599999999,0.0
K113340,1,39,30.966667,CAT 200,ASAD170,74.66666666666667,135.79999999999998,52.333333333333336,84.95000016666667,0.0,0.0,72.90813449999999,1.1666666666666667
K113350,0,61,46.433333,CAT 200,S50,96.16666666666667,201.20000016666668,7.666666666666667,79.89999999999999,10.166666666666666,16.25000033333333,87.7161175,7.5
K113360,0,38,46.5,CAT 200,S80,118.66666666666667,206.60000016666666,17.5,32.35000016666667,9.333333333333334,19.899999833333336,71.343206,4.833333333333333
K113370,1,45,17.033333,CAT 200,S80,80.16666666666667,167.59999983333333,3.3333333333333335,22.350000166666664,1.1666666666666667,14.599999833333333,39.1923595,0.0
K113380,1,35,10.233333,CAT 200,ASAD170,59.333333333333336,92.39999999999999,51.333333333333336,85.2,1.6666666666666667,5.0,39.61172283333333,0.0
K113390,0,40,12.533333,CAT 200,S80,120.83333333333333,193.6,15.5,38.0,2.5,6.7,44.26218699999999,3.0
K113400,0,49,24.566667,CAT 200,S50,106.16666666666667,222.20000016666665,39.166666666666664,73.85000000000001,0.16666666666666666,8.9,71.5862375,8.5
K113410,0,26,57.7,CAT 200,S80,114.0,238.5,14.666666666666666,79.75000016666668,0.6666666666666666,6.5,60.169147666666674,10.333333333333334
K113440,1,41,49.566667,CAT 200,S50,47.5,99.5,55.5,91.54999983333335,2.0,5.100000166666667,41.162407,0.0
K113450,1,28,45.766667,CAT 200,S80,170.16666666666666,393.0,24.666666666666668,57.6,2.6666666666666665,5.5,148.28059199999998,23.5
K113470,0,44,54.533333,CAT 200,ASAD90,118.83333333333333,181.90000016666667,35.833333333333336,66.35000000000001,11.166666666666666,20.40000016666667,51.50115683333333,5.166666666666667
K113490,0,38,49.666667,CAT 200,S50,90.16666666666667,188.70000000000002,15.166666666666666,73.39999999999999,2.8333333333333335,7.6000000000000005,34.723617833333336,5.5
K113500,0,33,18.666667,CAT 200,ASAD170,123.16666666666667,214.39999999999998,6.5,66.14999999999999,3.0,20.099999999999998,51.05008516666667,8.166666666666666
K113510,1,60,51.366667,CAT 200,S80,143.16666666666666,299.90000000000003,12.0,56.79999999999999,3.0,5.583333166666667,60.45362466666668,14.166666666666666
K113520,0,28,52.133333,CAT 200,S50,71.83333333333333,165.79999999999998,17.5,49.85,8.166666666666666,13.750000166666668,51.004813500000004,2.0
K113530,1,27,38.366667,CAT 200,ASAD170,78.66666666666667,136.9,36.5,79.04999983333333,2.3333333333333335,4.166666666666667,64.96165666666667,1.1666666666666667
K113540,0,37,33.366667,CAT 200,S80,146.5,265.8000001666667,28.333333333333332,66.69999983333334,0.5,1.4000000000000001,52.159506666666665,11.666666666666666
K113550,0,42,29.933333,CAT 200,S80,81.83333333333333,131.29999983333335,15.166666666666666,35.0,1.8333333333333333,12.6,41.09898116666667,0.0
K113560,1,41,29.233333,CAT 200,S50,227.0,395.10000016666663,12.166666666666666,46.20000000000001,0.3333333333333333,1.3,112.37745066666666,22.5
K113580,1,44,22.4,CAT 200,S50,206.16666666666666,330.40000000000003,3.3333333333333335,65.0,2.1666666666666665,11.1,99.21170483333333,18.166666666666668
K113590,0,36,23.466667,CAT 200,ASAD170,75.16666666666667,115.89999999999999,63.833333333333336,112.2,0.0,0.0,36.630705,1.6666666666666667
K113600,1,29,46.833333,CAT 200,ASAD170,99.16666666666667,207.70000016666668,2.1666666666666665,12.649999999999999,9.5,20.75,73.45371583333333,3.3333333333333335
K113610,0,68,14.933333,CAT 200,ASAD170,127.66666666666667,204.70000000000002,19.0,35.3,0.16666666666666666,1.9000000000000001,32.374675833333335,3.3333333333333335
K113630,0,30,38.1,CAT 200,S80,82.33333333333333,172.5,8.5,12.899999999999999,0.5,2.1999999999999997,33.86834083333333,0.0
K113640,0,46,56.133333,CAT 200,S80,59.666666666666664,168.40000016666667,3.6666666666666665,28.449999833333333,3.0,7.900000166666666,45.33235916666666,0.0
K113650,0,58,58.166667,CAT 200,S80,85.83333333333333,180.0,0.3333333333333333,1.5999999999999999,3.8333333333333335,14.799999999999999,42.4906155,0.0
K113660,1,39,57.6,CAT 200,S50,73.16666666666667,127.39999999999999,19.5,40.05000033333334,8.666666666666666,13.699999833333331,58.04816183333333,0.0
K113680,1,35,13.033333,CAT 200,S80,137.66666666666666,268.7,38.0,89.8,6.666666666666667,10.250000166666668,69.61370266666667,14.166666666666666
K113690,1,37,17.866667,CAT 200,S80,105.16666666666667,168.60000016666666,25.333333333333332,60.10000016666667,2.0,4.5,47.518868166666664,2.3333333333333335
K113700,1,26,54.533333,CAT 200,S50,59.0,123.80000000000001,26.666666666666668,42.800000000000004,2.8333333333333335,10.583333333333334,53.65783183333334,0.0
K113710,0,37,26.233333,CAT 200,S80,91.0,165.09999983333333,1.8333333333333333,6.5999998333333325,1.3333333333333333,2.5,35.36142516666666,0.0
K113720,1,41,21.133333,CAT 200,ASAD170,69.83333333333333,146.6,12.0,30.900000000000002,4.5,10.4,38.863461,0.0
K113740,0,46,35.366667,CAT 200,ASAD90,232.5,405.0,26.0,48.04999983333334,0.6666666666666666,0.7407718333333332,118.29226433333332,23.666666666666668
K113750,1,34,56.6,CAT 200,S50,132.66666666666666,231.0,2.5,101.5,0.3333333333333333,8.166666666666666,97.07695916666665,11.333333333333334
K113770,0,38,46.433333,CAT 200,ASAD170,86.0,180.4,37.166666666666664,66.34999983333334,1.6666666666666667,12.399999999999999,71.65302600000001,4.5
K113780,0,32,44.166667,CAT 200,ASAD170,132.0,203.5,43.0,106.55,0.16666666666666666,3.3000000000000003,36.88162116666667,9.0
K113790,1,45,26.533333,CAT 200,S50,188.16666666666666,395.0,37.0,140.85,0.16666666666666666,3.4,98.60252133333334,29.0
K113800,0,37,23.933333,CAT 200,S80,49.166666666666664,113.10000000000001,12.5,52.099999999999994,1.6666666666666667,3.9,32.16498933333333,0.0
K113810,1,30,19.7,CAT 200,S50,96.83333333333333,203.4,7.0,21.0,3.5,6.3999999999999995,69.03509833333334,2.3333333333333335
K113830,1,59,13.866667,CAT 200,S50,117.0,181.79999999999998,45.666666666666664,96.60000000000001,0.3333333333333333,3.4,73.493839,6.166666666666667
K113850,1,61,42.166667,CAT 200,S80,107.5,187.20000000000002,19.833333333333332,38.64999983333333,5.0,11.099999833333333,55.995737,2.8333333333333335
K113860,0,38,47.166667,CAT 200,S80,146.66666666666666,235.30000000000004,5.666666666666667,65.54999983333333,0.0,0.0,81.95056983333335,8.833333333333334
K113870,0,37,29.0,CAT 200,S50,117.16666666666667,204.29999999999998,38.0,88.35000000000001,1.5,5.7,79.15621483333334,7.833333333333333
K113890,0,30,10.166667,CAT 200,ASAD170,96.16666666666667,157.0,21.166666666666668,40.6,1.0,4.166666666666666,46.844016833333335,0.0
K113900,1,33,23.2,CAT 200,S50,69.33333333333333,135.29999999999998,36.166666666666664,110.59999983333334,3.8333333333333335,5.9000001666666675,43.561733000000004,3.5
K113910,0,40,45.233333,CAT 200,ASAD170,56.666666666666664,119.29999983333333,9.5,65.50000000000001,3.0,5.200000166666666,50.05360866666666,0.0
K113920,1,55,27.7,CAT 200,S50,54.5,114.60000000000001,28.666666666666668,50.0,3.6666666666666665,10.833333333333334,37.72492366666666,0.0
K113930,1,33,37.3,CAT 200,S80,187.66666666666666,394.40000000000003,11.333333333333334,29.049999999999997,11.166666666666666,30.900000000000002,148.75951716666665,23.166666666666668
K113940,0,31,54.333333,CAT 200,S50,128.33333333333334,205.9,6.833333333333333,46.75,6.5,12.800000166666665,39.07940516666667,5.333333333333333
K113960,0,29,28.766667,CAT 200,ASAD170,193.66666666666666,407.00000000000006,69.66666666666667,108.85000016666667,0.5,7.8,130.7411835,28.166666666666668
K113970,0,50,49.666667,CAT 200,S50,138.83333333333334,291.8,17.833333333333332,36.199999999999996,3.6666666666666665,6.75,57.62574766666666,12.0
K113980,0,40,42.533333,CAT 200,S80,53.833333333333336,123.69999983333332,46.5,91.95,2.5,12.399999833333334,71.29466433333334,1.5
K113990,1,48,28.966667,CAT 200,ASAD170,74.66666666666667,157.09999966666666,0.5,91.75,2.1666666666666665,12.916666666666666,36.356979333333335,4.333333333333333
K114000,1,41,44.5,CAT 200,S50,142.83333333333334,215.79999983333335,0.3333333333333333,32.449999999999996,1.6666666666666667,4.0,63.72432233333333,4.5
K114010,1,60,18.9,CAT 200,ASAD170,109.5,230.19999999999996,2.5,9.3,3.5,7.800000000000001,47.04968916666667,4.166666666666667
K114020,0,31,41.633333,CAT 200,S80,133.33333333333334,280.5,29.333333333333332,61.749999833333334,5.0,8.1,84.73121866666666,13.0
K114030,1,41,18.466667,CAT 200,S80,87.33333333333333,140.29999999999998,2.5,76.45000033333334,1.8333333333333333,12.5,64.4178715,1.6666666666666667
K114050,0,45,42.833333,CAT 200,ASAD90,76.66666666666667,161.29999999999998,20.833333333333332,74.90000000000002,1.0,15.4,43.79070099999999,3.8333333333333335
K114060,1,40,47.5,CAT 200,S80,137.66666666666666,240.0,3.1666666666666665,6.400000000000001,8.333333333333334,12.899999999999999,59.133350666666665,5.166666666666667
K114070,0,29,46.633333,CAT 200,S80,64.83333333333333,136.4,44.833333333333336,73.95,1.0,16.099999999999998,59.08128683333334,1.6666666666666667
K114080,1,32,52.8,CAT 200,ASAD170,238.83333333333334,416.5,12.666666666666666,32.65,10.333333333333334,20.999999999999996,45.84834166666667,25.0
K114090,0,40,50.1,CAT 200,S50,79.5,122.7,28.166666666666668,74.45,1.0,6.5,55.7128525,0.0
K114100,0,28,51.633333,CAT 200,S80,73.0,153.9,9.0,19.2,0.3333333333333333,4.8999999999999995,56.84336866666666,0.0
K114110,1,37,43.333333,CAT 200,S50,119.0,215.30000000000004,44.0,105.0,15.5,24.416666833333334,98.12362866666666,11.166666666666666
K114120,0,36,36.233333,CAT 200,S50,86.66666666666667,151.09999983333333,18.833333333333332,30.09999983333333,2.1666666666666665,19.7,56.17045566666667,0.0
K114130,0,27,47.733333,CAT 200,S50,71.83333333333333,151.40000016666667,8.5,43.85000016666667,13.0,21.90000016666667,35.9073865,1.0
K114140,1,59,32.7,CAT 200,S50,167.83333333333334,292.7,6.5,15.949999999999998,0.16666666666666666,1.6666666666666667,73.58978116666667,10.333333333333334
K114150,0,34,29.3,CAT 200,S80,135.83333333333334,209.5,11.5,105.0,3.0,12.300000333333335,86.8031145,10.0
K114180,0,47,35.466667,CAT 200,S50,91.16666666666667,192.10000016666663,33.166666666666664,57.85,0.3333333333333333,2.5,83.27799066666667,4.333333333333333
K114200,0,34,32.833333,CAT 200,S80,80.83333333333333,141.1,38.0,57.9,5.0,7.666666666666667,48.456245333333335,0.0
K114220,0,37,37.933333,CAT 200,S80,105.5,222.69999983333332,53.833333333333336,87.05000000000001,5.0,25.0,76.5016945,10.833333333333334
K114230,0,49,18.233333,CAT 200,S80,97.0,169.39999983333334,37.166666666666664,56.39999983333333,2.1666666666666665,6.700000166666666,32.015775833333336,2.3333333333333335
K114240,1,29,28.333333,CAT 200,S80,122.33333333333333,196.5,0.8333333333333334,9.921109,3.8333333333333335,20.5,58.52598383333333,2.6666666666666665
K114250,0,34,26.433333,CAT 200,S50,58.666666666666664,124.09999983333331,2.6666666666666665,23.90000016666667,12.333333333333334,27.700000166666666,33.459356500000005,0.0
K114260,0,43,12.733333,CAT 200,S80,55.833333333333336,127.7,7.5,44.25,0.5,3.0,48.796987333333334,0.0
K114270,0,28,23.5,CAT 200,S80,69.33333333333333,146.3,11.0,17.7,3.0,5.333333333333333,53.118946,0.0
K114280,1,46,57.1,CAT 200,S50,205.16666666666666,311.20000016666665,11.166666666666666,21.60000016666667,0.16666666666666666,8.4,35.99144516666667,12.833333333333334
K114290,1,26,52.1,CAT 200,S50,138.0,291.40000016666664,0.0,0.0,0.6666666666666666,4.06074,83.96236516666667,12.833333333333334
K114300,1,32,10.433333,CAT 200,S80,59.333333333333336,125.3,52.0,94.65000000000002,1.6666666666666667,9.400000166666667,42.57901266666667,1.6666666666666667
